"Scan Number","Fragment Type","Fragment Bond Number","Neutral Loss","Fragment Charge",Intensity,"Experimental Mz","Theoretical Mz","Mass Error (ppm)","% Base Peak","% TIC","Processing Time"
67548,b,6," ",2,11361.1,347.67188,347.67068996688,3.4228744480397,0.59842377061355%,0.032266926892413%,9.0000000000368E-6
67548,y,3," ",1,138593.27,361.24399,361.24454115091,-1.5257003116571,7.3001300239468%,0.39362200058713%,9.9999999999545E-6
67548,b,7," ",2,72666.66,404.69196,404.69215496688,-0.48176589676334,3.827574502037%,0.20638228743131%,1.0999999999983E-5
67548,y,8," ",2,43812.96,442.30322,442.30238780889,1.8814981083592,2.3077621643099%,0.12443421651602%,1.0999999999983E-5
67548,b,8," -NH3",2,92124.52,452.72134,452.72091041632,0.94889295176689,4.8524793043247%,0.26164501252859%,1.2000000000012E-5
67548,b,8," ",2,408642.91,461.2338,461.23418496688,-0.83464515755752,21.52446779244%,1.160596324482%,1.2000000000012E-5
67548,b,4," ",1,70916.17,464.22922,464.22520946688,8.6391971810623,3.7353708574761%,0.20141067967714%,1.2000000000012E-5
67548,y,4," ",1,39369.65,474.33112,474.32860115091,5.3103462134969,2.073719481453%,0.1118146674468%,1.3000000000041E-5
67548,y,9," -H2O",2,20760.07,481.82556,481.82348746688,4.3014364697079,1.0934961726947%,0.058961162296905%,1.2000000000012E-5
67548,y,9," ",2,802287.13,490.82922,490.82876980889,0.91720602718257,42.258908859998%,2.2785945172944%,1.299999999993E-5
67548,b,9," -NH3",2,58842.91,509.26559,509.26294041632,5.2027812564001,3.0994354486866%,0.16712113044572%,1.299999999993E-5
67548,b,9," ",2,342747.75,517.77661,517.77621496688,0.76294180683066,18.053568837904%,0.97344593320972%,1.6000000000016E-5
67548,b,10," -H2O",2,40336.54,552.28729,552.28694712486,0.62082788259909,2.1246485252576%,0.1145607544404%,1.400000000007E-5
67548,b,10," -NH3",2,18224.35,552.78613,552.77895491632,12.980023239035,0.95993207030843%,0.051759404380891%,1.3999999999958E-5
67548,y,5," -H2O",1,136249.09,553.37482,553.37080046688,7.2637246446511,7.1766549172585%,0.38696423992287%,1.3999999999958E-5
67548,b,10," ",2,89695.88,561.2926,561.29222946688,0.66014297282847,4.7245554319653%,0.25474737503504%,1.3999999999958E-5
67548,b,5," ",1,264680.19,563.29553,563.29362346688,3.3846169059026,13.941512468556%,0.75172442286397%,1.4999999999987E-5
67548,y,5," ",1,1105445,571.3822,571.38136515091,1.4611066127194,58.227158030991%,3.1396003026629%,1.400000000007E-5
67548,y,10," -NH3",2,95682.03,575.36298,575.35515025833,13.608536679252,5.0398642008748%,0.27174878021738%,1.4999999999987E-5
67548,y,10," ",2,167404.7,583.86865,583.86842480889,0.38568810439898,8.8177158719165%,0.47545001948282%,1.4999999999987E-5
67548,b,11," -H2O",2,134634.61,609.79987,609.80041712486,-0.89721956328269,7.0916153340156%,0.3823789173635%,1.4999999999987E-5
67548,b,11," -NH3",2,105846.35,610.2995,610.29242491632,11.59294035455,5.5752499205783%,0.30061670412889%,1.6000000000016E-5
67548,b,11," ",2,253276.33,618.8064,618.80569946688,1.1320728326608,13.340836398391%,0.71933605229147%,1.6000000000016E-5
67548,y,11," ",2,46348.6,634.39258,634.39226480889,0.49683945323333,2.4413220528522%,0.13163574722216%,1.6000000000016E-5
67548,b,12," -H2O",2,52848.4,645.31659,645.31897412486,-3.6944905690999,2.7836863330921%,0.15009598183107%,1.6000000000016E-5
67548,b,12," -NH3",2,62336.63,645.81927,645.81098191632,12.833605982206,3.2834603314769%,0.17704372665758%,1.6999999999934E-5
67548,b,12," ",2,295082.31,654.32666,654.32425646688,3.6733058528918,15.542884807946%,0.8380701977814%,1.5999999999905E-5
67548,b,13," -H2O",2,45090.18,680.84253,680.83753112486,7.342243791672,2.3750372352364%,0.12806167902982%,1.7999999999962E-5
67548,b,13," -NH3",2,51942.76,681.33875,681.32953891632,13.519278344519,2.7359835135044%,0.14752385240075%,1.7999999999962E-5
67548,y,6," -H2O",1,65839.59,681.46643,681.46576046688,0.98248974453874,3.4679719132347%,0.18699256561041%,1.7000000000045E-5
67548,b,13," ",2,124719.71,689.83856,689.84281346688,-6.1658493730761,6.5693673260537%,0.35421937705089%,1.7000000000045E-5
67548,b,6," ",1,249272.34,694.33563,694.33410346688,2.1985570252144,13.129934039174%,0.7079642262704%,1.7000000000045E-5
67548,y,12," ",2,12674.8,698.91766,698.91355980889,5.8665210433339,0.66762035434708%,0.035997997110839%,1.7999999999962E-5
67548,y,6," ",1,461990.03,699.47839,699.47632515091,2.9519928219518,24.33442322825%,1.3121087326961%,1.8000000000074E-5
67548,y,13," ",2,75748.78,742.43311,742.42957430889,4.7623252474814,3.98991915809%,0.21513588881794%,1.8999999999991E-5
67548,b,14," -H2O",2,15096.8,744.87286,744.86682112486,8.1073219596418,0.7951944776649%,0.042876776184469%,1.7999999999962E-5
67548,b,14," -NH3",2,38219.85,745.3645,745.35882891632,7.6085282160729,2.0131560103585%,0.10854909346709%,1.8999999999991E-5
67548,b,14," ",2,69910.23,753.87738,753.87210346688,6.9992417770061,3.68238493113%,0.19855368586156%,1.8000000000074E-5
67548,b,15," -H2O",2,89893.2,788.37726,788.38283562486,-7.0722301553118,4.7349488778831%,0.25530778820053%,1.8999999999991E-5
67548,b,15," -NH3",2,78566.19,788.88141,788.87484341632,8.3239866699608,4.1383207314909%,0.22313768111762%,1.8999999999991E-5
67548,b,15," ",2,120373.9,797.38202,797.38811796688,-7.647426317853,6.3404602654196%,0.34187674002118%,3.1000000000003E-5
67548,y,14," ",2,16722.76,806.46466,806.45886430889,7.1865923516796,0.8808387475038%,0.047494703361414%,2.000000000002E-5
67548,b,7," ",1,330522.88,808.37469,808.37703346688,-2.8989775586929,17.409647668241%,0.93872579285718%,1.8999999999991E-5
67548,y,7," ",1,149247.94,812.56445,812.56038515091,5.0025194005179,7.861343972952%,0.42388257904808%,2.1000000000049E-5
67548,y,15," ",2,15523.53,841.98816,841.97742130889,12.754131921263,0.81767164762502%,0.044088742077983%,2.000000000002E-5
67548,b,16," -H2O",2,16214.15,852.90381,852.90413062486,-0.37592134038293,0.85404870833755%,0.046050188157187%,2.000000000002E-5
67548,b,16," -NH3",2,22688.59,853.40289,853.39613841632,7.9114298470833,1.1950772000691%,0.064438397234592%,2.000000000002E-5
67548,y,16," ",2,13838.44,877.48572,877.49597830889,-11.690434084408,0.72891282043195%,0.039302878399542%,2.000000000002E-5
67548,y,8," ",1,95884.56,883.60669,883.59749915091,10.40162415541,5.0505320733751%,0.27232399042621%,2.1000000000049E-5
67548,b,17," -H2O",2,108412.45,903.42761,903.42797062486,-0.39917389735665,5.710414230176%,0.30790474499629%,2.1000000000049E-5
67548,b,8," -NH3",1,66175.14,904.43097,904.43454436576,-3.9520447127068,3.4856463546382%,0.18794556904483%,2.1999999999966E-5
67548,b,17," ",2,58802.41,912.43066,912.43325296688,-2.841815409986,3.0973021902249%,0.16700610544469%,2.1000000000049E-5
67548,b,8," ",1,589187.44,921.4613,921.46109346688,0.2241365615142,31.034298566419%,1.6733650836986%,2.1999999999966E-5
67548,y,9," -H2O",1,100263.4,962.6463,962.63969846688,6.857740368845,5.2811789247991%,0.28476043673454%,2.0999999999938E-5
67548,y,18," ",2,16139.75,978.51807,978.52546280889,-7.5550500980811,0.85012983353373%,0.045838882970119%,2.2000000000078E-5
67548,y,9," ",1,1898504.13,980.65179,980.65026315091,1.5569761700213,100%,5.3919861604645%,2.1999999999966E-5
67548,M,+3H," -NH3",3,86077.07,991.52966,991.52317666118,6.5387667885084,4.5339416775459%,0.24446950777681%,
67548,b,9," -NH3",1,21786.72,1017.51379,1017.5186043658,-4.7314768874458,1.1475729578739%,0.061876975069797%,2.2999999999995E-5
67548,b,9," ",1,563478.56,1034.54517,1034.5451534669,0.015981053259997,29.680133484882%,1.6003486899122%,2.2999999999995E-5
67548,b,19," -NH3",2,39874.11,1045.50061,1045.4860154163,13.959616356381,2.1002909274682%,0.11324739613858%,2.2999999999995E-5
67548,b,10," ",1,161301.33,1121.5791,1121.5771824669,1.7096755809899,8.496232768269%,0.45811569502592%,2.2999999999995E-5
67548,y,10," ",1,319764.66,1166.73059,1166.7295731509,0.8715379419549,16.84297942507%,0.90817111960965%,2.2999999999995E-5
67548,b,11," -H2O",1,17065.34,1218.5957,1218.5935577828,1.7579422913813,0.89888348043783%,0.04846767286391%,2.2999999999995E-5
67548,b,11," ",1,330588.03,1236.60767,1236.6041224669,2.8687702529948,17.413079317347%,0.93891082690204%,2.4000000000024E-5
67548,y,11," ",1,262393.56,1267.78027,1267.7772531509,2.3796365518343,13.821068695805%,0.74523011130611%,2.4000000000024E-5
67548,b,12," ",1,267228.75,1307.64832,1307.6412364669,5.4170310048824,14.075752892884%,0.7589626479655%,2.4000000000024E-5
67548,b,13," ",1,339085.31,1378.67932,1378.6783504669,0.70323373167529,17.860656958381%,0.96304415136396%,2.5000000000053E-5
67548,y,12," ",1,101948.66,1396.82263,1396.8198431509,1.9951385319823,5.3699467064104%,0.28954678323397%,2.4000000000024E-5
67548,y,13," ",1,199401.31,1483.84937,1483.8518721509,-1.6862538340927,10.503074860311%,0.56632434289121%,2.6999999999999E-5
67548,b,14," ",1,185383.23,1506.73303,1506.7369304669,-2.5886847263828,9.7646998534578%,0.52651126470934%,2.5000000000053E-5
67548,b,15," ",1,51271.52,1593.78125,1593.7689594669,7.7116153181136,2.7006272564706%,0.14561744791463%,2.4999999999942E-5
67548,y,14," ",1,19986.47,1611.89795,1611.9104521509,-7.756107599973,1.0527483024227%,0.056764042771158%,2.4999999999942E-5
67548,y,15," ",1,17478.21,1682.93909,1682.9475661509,-5.0364913791995,0.9206306019466%,0.049640274645962%,2.599999999997E-5
67548,b,16," ",1,61028.45,1722.80762,1722.8115494669,-2.2808454469863,3.2145545029707%,0.17332833392077%,2.5000000000053E-5
67548,b,17," -H2O",1,39874.86,1805.84253,1805.8486647828,-3.3971743970257,2.1003304322546%,0.11324952623119%,2.4999999999942E-5
67548,b,17," -NH3",1,42292.93,1806.84558,1806.8326803658,7.1393629200658,2.227697550492%,0.12011714361954%,2.599999999997E-5
67548,b,17," ",1,71519.38,1823.85657,1823.8592294669,-1.4581535875538,3.7671437670246%,0.20312387056277%,2.599999999997E-5
67548,b,18," ",1,37528.8,2009.91748,2009.9385394669,-10.47766708536,1.9767563002352%,0.10658642613479%,2.599999999997E-5
67590,b,1," ",1,82119.6,102.05537,102.05495646688,4.0520630776528,8.1505582583939%,0.28462020140038%,1.0000000000288E-6
67590,y,1," -NH3",1,229093.16,130.08644,130.08625204979,1.4448122539231,22.738020486943%,0.79401922730567%,2.0000000000575E-6
67590,y,1," ",1,488426.78,147.11295,147.11280115091,1.0118024389474,48.477475844375%,1.6928495571452%,1.9999999999465E-6
67590,b,2," -H2O",1,150603.97,197.12877,197.12845178285,1.6142629241329,14.947788730466%,0.52198174702626%,4.000000000004E-6
67590,y,2," -NH3",1,371801.25,201.12363,201.12336604979,1.3123796413678,36.902125055025%,1.2886344630991%,4.000000000004E-6
67590,b,2," ",1,198104.14,215.13939,215.13901646688,1.7362407207255,19.662289323122%,0.68661367353287%,4.000000000004E-6
67590,y,2," ",1,768109.44,218.15007,218.14991515091,0.70982879324537,76.236619997446%,2.6622080905209%,4.9999999999217E-6
67590,y,6," -NH3",2,11887.99,285.19067,285.18649525833,14.638637296757,1.1799102171735%,0.041202856663278%,7.0000000000903E-6
67590,y,3," ",1,452923,331.23383,331.23397515091,-0.4382126226552,44.953644417003%,1.5697961933432%,8.000000000008E-6
67590,b,3," -H2O",1,44972.83,334.18582,334.18736178285,-4.6135282938049,4.4636563129855%,0.15587236094849%,9.0000000000368E-6
67590,y,7," -NH3",2,53879.9,342.20346,342.20796025833,-13.150653569149,5.3477033973185%,0.18674357874895%,9.0000000000368E-6
67590,b,3," ",1,269280.44,352.19803,352.19792646688,0.29396289203977,26.726700009084%,0.93330524096542%,9.0000000000368E-6
67590,y,4," -NH3",1,13777.73,385.24448,385.24454004979,-0.15587447129383,1.3674712374807%,0.04775254978641%,9.0000000000368E-6
67590,y,4," ",1,1007533.44,402.27139,402.27108915091,0.74787649214975,100%,3.4920332126608%,9.9999999999545E-6
67590,b,8," -H2O",2,17445.5,437.74319,437.74269612486,1.1282315853953,1.7315058049091%,0.060464757786575%,1.0999999999983E-5
67590,b,8," -NH3",2,46111.94,438.23746,438.23470391632,6.2890584803518,4.5767155877228%,0.15982042837231%,1.0999999999983E-5
67590,b,8," ",2,105792.28,446.7493,446.74797846688,2.9581177413811,10.500125931304%,0.36666788489235%,1.0999999999983E-5
67590,b,4," ",1,290130.22,465.28278,465.28198646688,1.7054885941825,28.796088395835%,1.0055689707297%,1.0999999999983E-5
67590,b,9," -H2O",2,13301.4,494.28232,494.28472612486,-4.8678924045066,1.3201943947389%,0.046101626735969%,1.299999999993E-5
67590,b,9," -NH3",2,12968.47,494.78046,494.77673391632,7.5308385088189,1.2871503302163%,0.044947717028028%,1.2000000000012E-5
67590,b,9," ",2,72631.27,503.29416,503.29000846688,8.2487890702137,7.2088197886514%,0.25173438126057%,1.299999999993E-5
67590,y,5," ",1,228314.03,515.35724,515.35514915091,4.0571033285756,22.660690051141%,0.79131882280398%,1.3999999999958E-5
67590,b,10," -H2O",2,15255.42,551.79688,551.79819612486,-2.3851561554387,1.5141353521725%,0.052874109382504%,1.400000000007E-5
67590,b,10," -NH3",2,17314.94,552.29211,552.29020391632,3.4512357225647,1.7185474260785%,0.060012246893988%,1.3999999999958E-5
67590,b,5," -H2O",1,43781.07,560.35492,560.35548178285,-1.0025472532483,4.3453714052409%,0.15174181268448%,1.400000000007E-5
67590,b,10," ",2,319410.41,560.80438,560.80347846688,1.6075740533457,31.702214270923%,1.1070518514895%,1.4999999999987E-5
67590,y,11," -NH3",2,14175.76,564.29913,564.30077025833,-2.9067093656689,1.4069766260066%,0.049132091074524%,1.3999999999958E-5
67590,b,5," ",1,231853.36,578.36719,578.36604646688,1.9771788609522,23.011976654591%,0.80358586766808%,1.4999999999987E-5
67590,y,6," ",1,221045.39,586.39362,586.39226315091,2.3138932354975,21.939260894408%,0.76612627704502%,1.4999999999987E-5
67590,b,11," -H2O",2,58202.91,608.33405,608.34022612486,-10.152418989754,5.7767720344845%,0.2017267980639%,1.5000000000098E-5
67590,b,11," -NH3",2,17354.41,608.83905,608.83223391632,11.195339703424,1.7224649139189%,0.060149046870477%,1.4999999999987E-5
67590,b,11," ",2,81278.92,617.34204,617.34550846688,-5.6183560606097,8.0671188442142%,0.28170646934478%,1.7000000000045E-5
67590,y,12," -H2O",2,120241.96,627.84027,627.83805246688,3.5320145256955,11.934289744269%,0.41674936156505%,1.6000000000016E-5
67590,y,12," ",2,14003.83,636.83746,636.84333480889,-9.224888717296,1.3899121799868%,0.048536194951957%,1.7000000000045E-5
67590,b,12," -H2O",2,42272.57,672.85468,672.86152112486,-10.16721071006,4.19564932753%,0.14651346800413%,1.8000000000074E-5
67590,b,12," -NH3",2,42095.99,673.35284,673.35352891632,-1.023112361286,4.1781233583671%,0.14590145534012%,1.7000000000045E-5
67590,b,12," ",2,80979.65,681.86389,681.86680346688,-4.2727800564697,8.0374156117339%,0.28066922260134%,1.7999999999962E-5
67590,y,13," -NH3",2,11110.28,684.86456,684.87209025833,-10.995130975692,1.102720719622%,0.038507373772092%,1.7999999999962E-5
67590,b,6," ",1,104625.89,692.41364,692.40897646688,6.7352291484487,10.384359054127%,0.36262526709208%,1.7999999999962E-5
67590,y,7," ",1,385810.84,700.43744,700.43519315091,3.20779011811,38.292608928196%,1.3371906217669%,1.8999999999991E-5
67590,b,13," -H2O",2,53008.36,737.38068,737.38281612486,-2.8969007919782,5.2612010575053%,0.18372288831295%,1.8999999999991E-5
67590,b,13," -NH3",2,16190.07,737.87964,737.87482391632,6.5269657195505,1.6069015039342%,0.056113534212129%,1.8999999999991E-5
67590,b,13," ",2,81208.3,746.38379,746.38809846688,-5.7724217305637,8.0601096475766%,0.28146170587025%,2.000000000002E-5
67590,b,7," -H2O",1,16755.67,803.43927,803.44100178285,-2.1554573954566,1.6630385985005%,0.058073860199007%,1.9999999999909E-5
67590,b,7," -NH3",1,46067.95,804.42407,804.42501736576,-1.1776930584251,4.5723494795369%,0.15966796242435%,2.0999999999938E-5
67590,y,8," ",1,272492.88,813.52362,813.51925315091,5.367849714734,27.045542031836%,0.94443931029585%,2.000000000002E-5
67590,b,7," ",1,260542.81,821.4541,821.45156646688,3.0842148513741,25.859470232571%,0.90302128913952%,2.000000000002E-5
67590,b,15," -NH3",2,19178.46,858.4389,858.44614391632,-8.4384050999835,1.9035060513723%,0.066471063518931%,2.000000000002E-5
67590,b,8," -H2O",1,58906.95,874.48773,874.47811578285,10.994234135184,5.8466496159175%,0.20416694641574%,2.0999999999938E-5
67590,b,8," ",1,384464.5,892.48932,892.48868046688,0.7165728092531,38.158981601643%,1.3325243111425%,2.0999999999938E-5
67590,y,17," -H2O",2,33634.52,927.47729,927.47817246688,-0.95146916121961,3.33830309394%,0.11657465277967%,2.3999999999913E-5
67590,y,9," ",1,242214.86,928.5506,928.54619315091,4.7459664618465,24.040379245378%,0.83949802769821%,2.1999999999966E-5
67590,b,9," -NH3",1,39423.46,988.53839,988.54619136576,-7.8917564268521,3.9128686388811%,0.13663867243752%,2.1999999999966E-5
67590,b,9," ",1,234663.72,1005.57178,1005.5727404669,-0.95514410883735,23.290911317048%,0.81332635872268%,2.4000000000024E-5
67590,y,19," -H2O",2,51593.2,1019.54114,1019.5387594669,2.3349118404278,5.1207431884345%,0.1788180528752%,2.2999999999995E-5
67590,y,10," ",1,360904.06,1029.59314,1029.5938731509,-0.71207776970955,35.820554005632%,1.2508656428358%,2.2999999999995E-5
67590,b,10," -NH3",1,36998.99,1103.56921,1103.5731313658,-3.5533356578639,3.672234442164%,0.12823564636714%,2.2999999999995E-5
67590,b,10," ",1,616579.25,1120.6012,1120.5996804669,1.3559999593444,61.196901812013%,2.1370161363949%,2.2999999999995E-5
67590,y,11," -H2O",1,99598.38,1126.59888,1126.6102484669,-10.090860521011,9.8853671794755%,0.34520030510076%,2.4000000000024E-5
67590,y,11," -NH3",1,76651.67,1127.60962,1127.5942640498,13.618329483192,7.6078536906924%,0.26566877764962%,2.4000000000024E-5
67590,y,11," ",1,544801,1144.62341,1144.6208131509,2.2687418062554,54.072746210786%,1.8882382566784%,2.5000000000053E-5
67590,b,21," -H2O",2,17820.27,1172.57629,1172.5869681249,-9.1064672849123,1.7687025851966%,0.061763681708255%,2.4000000000024E-5
67590,b,11," -NH3",1,19533.08,1216.64111,1216.6571913658,-13.217663835681,1.9387028980398%,0.067700149094367%,2.4000000000024E-5
67590,b,11," ",1,180347.28,1233.68872,1233.6837404669,4.0363125150712,17.89988032556%,0.6250697659951%,2.4999999999942E-5
67590,y,12," -H2O",1,64275.97,1254.67126,1254.6688284669,1.9379879902843,6.3795371397301%,0.22277555573341%,2.4000000000024E-5
67590,y,12," -NH3",1,191169.63,1255.65588,1255.6528440498,2.4178260940166,18.974023333657%,0.66257919658933%,2.5000000000053E-5
67590,y,12," ",1,222513.3,1272.67212,1272.6793931509,-5.7148335613041,22.084954321715%,0.77121393991525%,2.4999999999942E-5
67590,b,23," ",2,97845.83,1273.67139,1273.6528374669,14.566397196336,9.7114225806738%,0.33912610193897%,2.5000000000053E-5
67590,b,12," ",1,97903.3,1362.72314,1362.7263304669,-2.3412381543141,9.7171266097133%,0.33932528852749%,2.6000000000082E-5
67590,y,13," ",1,59629.79,1385.76514,1385.7634531509,1.2172705864923,5.9183931403805%,0.20667225411793%,2.5000000000053E-5
67590,b,13," ",1,110048.21,1491.77161,1491.7689204669,1.8029153739941,10.922536724935%,0.3814186100998%,2.599999999997E-5
